state,ags,name,plz,lon,lat,search
03,03158024,Remlingen,38170,10.674,52.113,remlingen
03,03158025,Roklum,38170,10.74,52.065,roklum
03,03158027,Schöppenstedt,38170,10.775,52.145,schöppenstedt
03,03158029,Semmenstedt,38170,10.696,52.094,semmenstedt
03,03158031,Uehrde,38170,10.766,52.1,uehrde
03,03158032,Vahlberg,38170,10.714,52.131,vahlberg
03,03158035,Winnigstedt,38170,10.765,52.065,winnigstedt
03,03158036,Wittmar,38170,10.641,52.131,wittmar
03,03241001,Hannover,30159,9.738,52.375,hannover
03,03241002,Barsinghausen,30890,9.465,52.302,barsinghausen
03,03241003,Burgdorf,31303,10.008,52.447,burgdorf
03,03241004,Burgwedel,30938,9.875,52.52,burgwedel
03,03241005,Garbsen,30827,9.587,52.416,garbsen
03,03241006,Gehrden,30989,9.599,52.315,gehrden
03,03241007,Hemmingen,30966,9.748,52.321,hemmingen
03,03241008,Isernhagen,30916,9.845,52.455,isernhagen
03,03241009,Laatzen,30880,9.788,52.315,laatzen
03,03241010,Langenhagen,30853,9.734,52.438,langenhagen
03,03241011,Lehrte,31275,9.977,52.373,lehrte
03,03241012,Neustadt am Rübenberge,31535,9.458,52.505,neustadt am rübenberge
03,03241013,Pattensen,30982,9.761,52.264,pattensen
03,03241014,Ronnenberg,30952,9.653,52.319,ronnenberg
03,03241015,Seelze,30926,9.589,52.397,seelze
03,03241016,Sehnde,31319,9.967,52.31,sehnde
03,03241017,Springe,31832,9.555,52.209,springe
03,03241018,Uetze,31311,10.203,52.464,uetze
03,03241019,Wedemark,30900,9.712,52.543,wedemark
03,03241020,Wennigsen (Deister),30974,9.574,52.274,wennigsen (deister)
03,03241021,Wunstorf,31515,9.424,52.425,wunstorf
03,03251007,Bassum,27211,8.726,52.848,bassum
03,03251012,Diepholz,49356,8.371,52.606,diepholz
03,03251037,Stuhr,28816,8.75,53.028,stuhr
03,03251040,Sulingen,27232,8.801,52.682,sulingen
03,03251041,Syke,28857,8.816,52.915,syke
03,03251042,Twistringen,27239,8.639,52.8,twistringen
03,03251044,Wagenfeld,49419,8.59,52.546,wagenfeld
03,03251047,Weyhe,28844,8.841,52.991,weyhe
03,03251009,Brockum,49448,8.419,52.467,brockum
03,03251020,Hüde,49448,8.357,52.495,hüde
03,03251022,Lembruch,49459,8.366,52.527,lembruch
03,03251023,Lemförde,49448,8.377,52.468,lemförde
03,03251025,Marl,49448,8.365,52.484,marl
03,03251029,Quernheim,49448,8.392,52.462,quernheim
03,03251036,Stemshorn,49448,8.363,52.452,stemshorn
03,03251005,Barnstorf,49406,8.505,52.71,barnstorf
03,03251013,Drebber,49457,8.425,52.66,drebber
03,03251014,Drentwede,49406,8.573,52.743,drentwede
03,03251017,Eydelstedt,49406,8.548,52.692,eydelstedt
03,03251002,Asendorf,27330,9.006,52.769,asendorf
03,03251026,Martfeld,27327,9.068,52.876,martfeld
03,03251033,Schwarme,27327,9.018,52.899,schwarme
03,03251039,Süstedt,27305,8.922,52.861,süstedt
03,03251048,Bruchhausen-Vilsen,27305,9.0,52.825,bruchhausen-vilsen
03,03251003,Bahrenborstel,27245,8.815,52.572,bahrenborstel
03,03251004,Barenburg,27245,8.799,52.621,barenburg
03,03251018,Freistatt,27259,8.649,52.623,freistatt
03,03251021,Kirchdorf,27245,8.836,52.595,kirchdorf
03,03251043,Varrel,27259,8.731,52.621,varrel
03,03251045,Wehrbleck,27259,8.692,52.629,wehrbleck
03,03251006,Barver,49453,8.594,52.621,barver
03,03251011,Dickel,49453,8.473,52.645,dickel
03,03251019,Hemsloh,49453,8.509,52.602,hemsloh
03,03251030,Rehden,49453,8.483,52.61,rehden
03,03251046,Wetschen,49453,8.446,52.613,wetschen
03,03251001,Affinghausen,27257,8.88,52.783,affinghausen
03,03251015,Ehrenburg,27248,8.705,52.748,ehrenburg
03,03251028,Neuenkirchen,27251,8.748,52.775,neuenkirchen
03,03251031,Scholen,27251,8.769,52.74,scholen
03,03251032,Schwaförden,27252,8.819,52.738,schwaförden
03,03251038,Sudwalde,27257,8.843,52.797,sudwalde
03,03251008,Borstel,27246,8.972,52.669,borstel
03,03251024,Maasen,27249,8.886,52.692,maasen
03,03251027,Mellinghausen,27249,8.897,52.707,mellinghausen
03,03251034,Siedenburg,27254,8.941,52.693,siedenburg
03,03251035,Staffhorst,27254,8.98,52.722,staffhorst
03,03252001,Aerzen,31855,9.262,52.047,aerzen
03,03252002,Bad Münder am Deister,31848,9.464,52.198,bad münder am deister
03,03252003,Bad Pyrmont,31812,9.263,51.986,bad pyrmont
03,03252004,Coppenbrügge,31863,9.55,52.118,coppenbrügge
03,03252005,Emmerthal,31860,9.379,52.033,emmerthal
03,03252006,Hameln,31785,9.356,52.104,hameln
03,03252007,Hessisch Oldendorf,31840,9.253,52.168,hessisch oldendorf
03,03252008,Salzhemmendorf,31020,9.59,52.066,salzhemmendorf
03,03254002,Alfeld (Leine),31061,9.823,51.986,alfeld (leine)
03,03254003,Algermissen,31191,9.971,52.254,algermissen
03,03254005,Bad Salzdetfurth,31162,10.008,52.063,bad salzdetfurth
03,03254008,Bockenem,31167,10.129,52.01,bockenem
03,03254011,Diekholzen,31199,9.918,52.095,diekholzen
03,03254014,Elze,31008,9.736,52.122,elze
03,03254017,Giesen,31180,9.892,52.195,giesen
03,03254020,Harsum,31177,9.964,52.21,harsum
03,03254021,Hildesheim,31134,9.949,52.155,hildesheim
03,03254022,Holle,31188,10.16,52.087,holle
03,03254026,Nordstemmen,31171,9.783,52.16,nordstemmen
03,03254028,Sarstedt,31157,9.856,52.234,sarstedt
03,03254029,Schellerten,31174,10.102,52.188,schellerten
03,03254032,Söhlde,31185,10.232,52.189,söhlde
03,03254015,Everode,31085,9.914,51.95,everode
03,03254016,Freden (Leine),31084,9.893,51.928,freden (leine)
03,03254024,Landwehr,31087,9.961,51.917,landwehr
03,03254034,Winzenburg,31088,9.939,51.936,winzenburg
03,03254006,Banteln,31029,9.752,52.07,banteln
03,03254007,Betheln,31032,9.793,52.111,betheln
03,03254009,Brüggen,31033,9.777,52.041,brüggen
03,03254010,Despetal,31035,9.842,52.087,despetal
03,03254013,Eime,31036,9.724,52.077,eime
03,03254018,Gronau (Leine),31028,9.786,52.087,gronau (leine)
03,03254027,Rheden,31039,9.788,52.059,rheden
03,03254019,Harbarnsen,31097,9.959,51.991,harbarnsen
03,03254023,Lamspringe,31195,10.009,51.958,lamspringe
03,03254025,Neuhof,31195,10.033,51.981,neuhof
03,03254030,Sehlem,31196,9.975,52.012,sehlem
03,03254035,Woltershausen,31099,9.96,51.974,woltershausen
03,03254001,Adenstedt,31079,9.935,51.998,adenstedt
03,03254004,Almstedt,31079,9.958,52.033,almstedt
03,03254012,Eberholzen,31079,9.85,52.054,eberholzen
03,03254031,Sibbesse,31079,9.903,52.055,sibbesse
03,03254033,Westfeld,31079,9.911,52.042,westfeld
03,03254036,Coppengrave,31091,9.724,51.989,coppengrave
03,03254037,Duingen,31089,9.699,52.006,duingen
03,03254038,Hoyershausen,31093,9.754,52.018,hoyershausen
03,03254039,Marienhagen,31094,9.686,52.034,marienhagen
03,03254040,Weenzen,31096,9.67,52.018,weenzen
03,03255008,Delligsen,31073,9.799,51.943,delligsen
03,03255023,Holzminden,37603,9.45,51.831,holzminden
03,03255002,Bevern,37639,9.494,51.857,bevern
03,03255015,Golmbach,37640,9.545,51.9,golmbach
03,03255021,Holenberg,37642,9.585,51.91,holenberg
03,03255030,Negenborn,37643,9.567,51.891,negenborn
03,03255004,Boffzen,37691,9.399,51.75,boffzen
03,03255009,Derental,37691,9.43,51.695,derental
03,03255014,Fürstenberg,37699,9.399,51.731,fürstenberg
03,03255026,Lauenförde,37697,9.387,51.661,lauenförde
03,03255003,Bodenwerder,37619,9.512,51.976,bodenwerder
03,03255005,Brevörde,37647,9.427,51.912,brevörde
03,03255016,Halle,37620,9.563,51.991,halle
03,03255017,Hehlen,37619,9.47,51.985,hehlen
03,03255019,Heinsen,37649,9.434,51.884,heinsen
03,03255020,Heyen,37619,9.505,52.008,heyen
03,03255025,Kirchbrak,37619,9.573,51.966,kirchbrak
03,03255031,Ottenstein,31868,9.409,51.946,ottenstein
03,03255032,Pegestorf,37619,9.498,51.927,pegestorf
03,03255033,Polle,37647,9.407,51.899,polle
03,03255035,Vahlbruch,37647,9.341,51.921,vahlbruch
03,03255001,Arholzen,37627,9.569,51.867,arholzen
03,03255007,Deensen,37627,9.59,51.863,deensen
03,03255010,Dielmissen,37633,9.607,51.971,dielmissen
03,03255012,Eimen,37632,9.778,51.876,eimen
03,03255013,Eschershausen,37632,9.634,51.93,eschershausen
03,03255018,Heinade,37627,9.633,51.839,heinade
03,03255022,Holzen,37632,9.666,51.934,holzen
03,03255027,Lenne,37627,9.683,51.895,lenne
03,03255028,Lüerdissen,37635,9.626,51.951,lüerdissen
03,03255034,Stadtoldendorf,37627,9.623,51.882,stadtoldendorf
03,03255036,Wangelnstedt,37627,9.688,51.871,wangelnstedt
03,03256022,Nienburg (Weser),31582,9.212,52.641,nienburg (weser)
03,03256025,Rehburg-Loccum,31547,9.204,52.464,rehburg-loccum
03,03256030,Steyerberg,31595,9.026,52.567,steyerberg
03,03256005,Drakenburg,31623,9.211,52.687,drakenburg
03,03256011,Haßbergen,31626,9.23,52.731,haßbergen
03,03256012,Heemsen,31622,9.263,52.704,heemsen
03,03256027,Rohrsen,31627,9.232,52.71,rohrsen
03,03256002,Binnen,31619,9.135,52.618,binnen
03,03256019,Liebenau,31618,9.096,52.604,liebenau
03,03256023,Pennigsehl,31621,9.027,52.642,pennigsehl
03,03256001,Balge,31609,9.185,52.718,balge
03,03256021,Marklohe,31608,9.157,52.669,marklohe
03,03256036,Wietzen,31613,9.084,52.713,wietzen
03,03256020,Linsburg,31636,9.304,52.594,linsburg
03,03256026,Rodewald,31637,9.483,52.663,rodewald
03,03256029,Steimbke,31634,9.39,52.655,steimbke
03,03256031,Stöckse,31638,9.342,52.641,stöckse
03,03256004,Diepenau,31603,8.733,52.422,diepenau
03,03256024,Raddestorf,31604,8.962,52.455,raddestorf
03,03256033,Uchte,31600,8.907,52.499,uchte
03,03256034,Warmsen,31606,8.849,52.456,warmsen
03,03256003,Bücken,27333,9.135,52.78,bücken
03,03256007,Eystrup,27324,9.213,52.779,eystrup
03,03256008,Gandesbergen,27324,9.223,52.761,gandesbergen
03,03256009,Hämelhausen,27324,9.278,52.781,hämelhausen
03,03256010,Hassel (Weser),27324,9.206,52.802,hassel (weser)
03,03256013,Hilgermissen,27318,9.149,52.845,hilgermissen
03,03256014,Hoya,27318,9.136,52.806,hoya
03,03256015,Hoyerhagen,27318,9.086,52.829,hoyerhagen
03,03256028,Schweringen,27324,9.181,52.748,schweringen
03,03256035,Warpe,27333,9.105,52.741,warpe
03,03256006,Estorf,31629,9.142,52.588,estorf
03,03256016,Husum,31632,9.252,52.565,husum
03,03256017,Landesbergen,31628,9.12,52.558,landesbergen
03,03256018,Leese,31633,9.116,52.506,leese
03,03256032,Stolzenau,31592,9.067,52.517,stolzenau
03,03257003,Auetal,31749,9.239,52.24,auetal
03,03257009,Bückeburg,31675,9.05,52.26,bückeburg
03,03257028,Obernkirchen,31683,9.131,52.271,obernkirchen
03,03257031,Rinteln,31737,9.08,52.187,rinteln
03,03257035,Stadthagen,31655,9.206,52.324,stadthagen
03,03257001,Ahnsen,31708,9.101,52.255,ahnsen
03,03257005,Bad Eilsen,31707,9.106,52.24,bad eilsen
03,03257008,Buchholz,31710,9.119,52.225,buchholz
03,03257012,Heeßen,31707,9.106,52.232,heeßen
03,03257022,Luhden,31711,9.092,52.226,luhden
03,03257007,Beckedorf,31699,9.314,52.343,beckedorf
03,03257015,Heuerßen,31700,9.277,52.33,heuerßen
03,03257020,Lindhorst,31698,9.284,52.358,lindhorst
03,03257021,Lüdersfeld,31702,9.253,52.359,lüdersfeld
03,03257006,Bad Nenndorf,31542,9.375,52.339,bad nenndorf
03,03257011,Haste,31559,9.393,52.381,haste
03,03257016,Hohnhorst,31559,9.371,52.369,hohnhorst
03,03257036,Suthfeld,31555,9.397,52.366,suthfeld
03,03257019,Lauenhagen,31714,9.208,52.356,lauenhagen
03,03257023,Meerbeck,31715,9.145,52.342,meerbeck
03,03257025,Niedernwöhren,31712,9.148,52.352,niedernwöhren
03,03257027,Nordsehl,31717,9.182,52.358,nordsehl
03,03257030,Pollhagen,31718,9.189,52.384,pollhagen
03,03257037,Wiedensahl,31719,9.12,52.383,wiedensahl
03,03257013,Helpsen,31691,9.116,52.312,helpsen
03,03257014,Hespe,31693,9.113,52.332,hespe
03,03257026,Nienstädt,31688,9.166,52.293,nienstädt
03,03257034,Seggebruch,31691,9.095,52.302,seggebruch
03,03257002,Apelern,31552,9.336,52.29,apelern
03,03257017,Hülsede,31867,9.361,52.25,hülsede
03,03257018,Lauenau,31867,9.368,52.274,lauenau
03,03257024,Messenkamp,31867,9.38,52.26,messenkamp
03,03257029,Pohle,31867,9.342,52.265,pohle
03,03257032,Rodenberg,31552,9.352,52.312,rodenberg
03,03257004,Auhagen,31553,9.295,52.398,auhagen
03,03257010,Hagenburg,31558,9.327,52.434,hagenburg
03,03257033,Sachsenhagen,31553,9.265,52.396,sachsenhagen
03,03257038,Wölpinghausen,31556,9.238,52.419,wölpinghausen
03,03351004,Bergen,29303,9.962,52.81,bergen
03,03351006,Celle,29221,10.081,52.626,celle
03,03351010,Faßberg,29328,10.162,52.896,faßberg
03,03351012,Hambühren,29313,9.983,52.636,hambühren
03,03351023,Wietze,29323,9.838,52.654,wietze
03,03351024,Winsen (Aller),29308,9.909,52.679,winsen (aller)
03,03351025,Eschede,29348,10.235,52.734,eschede
03,03351026,Südheide,29320,8.841,53.625,südheide
03,03351005,Bröckel,29356,10.216,52.518,bröckel
03,03351007,Eicklingen,29358,10.18,52.551,eicklingen
03,03351017,Langlingen,29364,10.289,52.555,langlingen
03,03351022,Wienhausen,29342,10.186,52.58,wienhausen
03,03351002,Ahnsbeck,29353,10.285,52.611,ahnsbeck
03,03351003,Beedenbostel,29355,10.257,52.644,beedenbostel
03,03351008,Eldingen,29351,10.34,52.686,eldingen
03,03351015,Hohne,29362,10.372,52.589,hohne
03,03351016,Lachendorf,29331,10.245,52.622,lachendorf
03,03351001,Adelheidsdorf,29352,10.06,52.565,adelheidsdorf
03,03351018,Nienhagen,29336,10.104,52.556,nienhagen
03,03351021,Wathlingen,29339,10.157,52.539,wathlingen
03,03351501,Lohheide,29303,9.933,52.809,lohheide
03,03352011,Cuxhaven,27472,8.697,53.864,cuxhaven
03,03352032,Loxstedt,27612,8.649,53.47,loxstedt
03,03352050,Schiffdorf,27619,8.653,53.531,schiffdorf
03,03352059,Beverstedt,27616,8.819,53.434,beverstedt
03,03352060,Hagen im Bremischen,27628,8.644,53.356,hagen im bremischen
03,03352061,Wurster Nordseeküste,27637,8.868,53.689,wurster nordseeküste
03,03352062,Geestland,27607,8.594,53.608,geestland
03,03352004,Belum,21785,8.994,53.816,belum
03,03352008,Bülkau,21782,8.979,53.747,bülkau
03,03352009,Cadenberge,21781,9.057,53.772,cadenberge
03,03352018,Geversdorf,21784,9.079,53.796,geversdorf
03,03352039,Neuhaus (Oste),21785,9.037,53.802,neuhaus (oste)
03,03352042,Oberndorf,21787,9.145,53.752,oberndorf
03,03352056,Wingst,21789,9.039,53.722,wingst
03,03352002,Armstorf,21769,9.074,53.598,armstorf
03,03352024,Hollnseth,21769,9.097,53.579,hollnseth
03,03352029,Lamstedt,21769,9.096,53.636,lamstedt
03,03352036,Mittelstenahe,21770,9.038,53.651,mittelstenahe
03,03352052,Stinstedt,21772,8.973,53.66,stinstedt
03,03352020,Hechthausen,21755,9.238,53.641,hechthausen
03,03352022,Hemmoor,21745,9.135,53.69,hemmoor
03,03352044,Osten,21756,9.188,53.694,osten
03,03352025,Ihlienworth,21775,8.916,53.741,ihlienworth
03,03352038,Neuenkirchen,21763,8.894,53.777,neuenkirchen
03,03352041,Nordleda,21765,8.834,53.764,nordleda
03,03352043,Odisheim,21775,8.941,53.694,odisheim
03,03352045,Osterbruch,21762,8.942,53.778,osterbruch
03,03352046,Otterndorf,21762,8.9,53.808,otterndorf
03,03352051,Steinau,21775,8.877,53.678,steinau
03,03352055,Wanna,21776,8.799,53.741,wanna
03,03353005,Buchholz in der Nordheide,21244,9.881,53.329,buchholz in der nordheide
03,03353026,Neu Wulmstorf,21629,9.796,53.463,neu wulmstorf
03,03353029,Rosengarten,21224,9.881,53.398,rosengarten
03,03353031,Seevetal,21218,10.035,53.378,seevetal
03,03353032,Stelle,21435,10.11,53.38,stelle
03,03353040,Winsen (Luhe),21423,10.209,53.362,winsen (luhe)
03,03353007,Drage,21423,10.261,53.41,drage
03,03353023,Marschacht,21436,10.375,53.406,marschacht
03,03353033,Tespe,21395,10.411,53.402,tespe
03,03353002,Asendorf,21271,9.979,53.29,asendorf
03,03353004,Brackel,21438,10.041,53.297,brackel
03,03353009,Egestorf,21272,10.063,53.195,egestorf
03,03353016,Hanstedt,21271,10.014,53.258,hanstedt
03,03353024,Marxen,21439,10.009,53.311,marxen
03,03353036,Undeloh,21274,9.976,53.197,undeloh
03,03353001,Appel,21279,9.745,53.391,appel
03,03353008,Drestedt,21279,9.774,53.328,drestedt
03,03353014,Halvesbostel,21646,9.601,53.359,halvesbostel
03,03353019,Hollenstedt,21279,9.715,53.367,hollenstedt
03,03353025,Moisburg,21647,9.702,53.405,moisburg
03,03353028,Regesbostel,21649,9.645,53.379,regesbostel
03,03353039,Wenzendorf,21279,9.773,53.348,wenzendorf
03,03353003,Bendestorf,21227,9.966,53.34,bendestorf
03,03353017,Harmstorf,21228,9.987,53.348,harmstorf
03,03353020,Jesteburg,21266,9.953,53.306,jesteburg
03,03353010,Eyendorf,21376,10.154,53.202,eyendorf
03,03353011,Garlstorf,21376,10.103,53.237,garlstorf
03,03353012,Garstedt,21441,10.16,53.286,garstedt
03,03353013,Gödenstorf,21376,10.123,53.229,gödenstorf
03,03353030,Salzhausen,21376,10.169,53.226,salzhausen
03,03353034,Toppenstedt,21442,10.109,53.263,toppenstedt
03,03353037,Vierhöfen,21444,10.222,53.261,vierhöfen
03,03353042,Wulfsen,21445,10.144,53.3,wulfsen
03,03353006,Dohren,21255,9.702,53.305,dohren
03,03353015,Handeloh,21256,9.833,53.245,handeloh
03,03353018,Heidenau,21258,9.653,53.314,heidenau
03,03353021,Kakenstorf,21255,9.766,53.307,kakenstorf
03,03353022,Königsmoor,21255,9.64,53.232,königsmoor
03,03353027,Otter,21259,9.743,53.241,otter
03,03353035,Tostedt,21255,9.712,53.281,tostedt
03,03353038,Welle,21261,9.802,53.24,welle
03,03353041,Wistedt,21255,9.681,53.27,wistedt
03,03354005,Gartow,29471,11.461,53.025,gartow
03,03354007,Gorleben,29475,11.357,53.048,gorleben
03,03354010,Höhbeck,29478,11.431,53.063,höhbeck
03,03354020,Prezelle,29491,11.401,52.964,prezelle
03,03354021,Schnackenburg,29493,11.567,53.037,schnackenburg
03,03354003,Damnatz,29472,11.176,53.136,damnatz
03,03354004,Dannenberg (Elbe),29451,11.09,53.096,dannenberg (elbe)
03,03354006,Göhrde,29473,10.941,53.126,göhrde
03,03354008,Gusborn,29476,11.203,53.079,gusborn
03,03354009,Hitzacker (Elbe),29456,11.037,53.149,hitzacker (elbe)
03,03354011,Jameln,29479,11.075,53.04,jameln
03,03354012,Karwitz,29481,11.016,53.088,karwitz
03,03354014,Langendorf,29484,11.254,53.102,langendorf
03,03354019,Neu Darchau,29490,10.884,53.228,neu darchau
03,03354027,Zernien,29499,10.886,53.068,zernien
03,03354001,Bergen an der Dumme,29468,10.956,52.891,bergen an der dumme
03,03354002,Clenze,29459,10.954,52.937,clenze
03,03354013,Küsten,29482,11.065,52.977,küsten
03,03354015,Lemgow,29485,11.313,52.916,lemgow
03,03354016,Luckau (Wendland),29487,11.049,52.928,luckau (wendland)
03,03354017,Lübbow,29488,11.181,52.91,lübbow
03,03354018,Lüchow (Wendland),29439,11.162,52.968,lüchow (wendland)
03,03354022,Schnega,29465,10.892,52.89,schnega
03,03354023,Trebel,29494,11.318,52.995,trebel
03,03354024,Waddeweitz,29496,10.96,52.996,waddeweitz
03,03354025,Woltersdorf,29497,11.223,52.954,woltersdorf
03,03354026,Wustrow (Wendland),29462,11.119,52.924,wustrow (wendland)
03,03355001,Adendorf,21365,10.444,53.288,adendorf
03,03355009,Bleckede,21354,10.733,53.291,bleckede
03,03355022,Lüneburg,21335,10.409,53.249,lüneburg
03,03355049,Amt Neuhaus,19273,10.936,53.27,amt neuhaus
03,03355002,Amelinghausen,21385,10.218,53.13,amelinghausen
03,03355008,Betzendorf,21386,10.311,53.137,betzendorf
03,03355027,Oldendorf (Luhe),21385,10.214,53.157,oldendorf (luhe)
03,03355029,Rehlingen,21385,10.22,53.106,rehlingen
03,03355034,Soderstorf,21388,10.146,53.141,soderstorf
03,03355004,Bardowick,21357,10.388,53.292,bardowick
03,03355007,Barum,21357,10.409,53.351,barum
03,03355017,Handorf,21447,10.345,53.345,handorf
03,03355023,Mechtersen,21358,10.319,53.28,mechtersen
03,03355028,Radbruch,21449,10.284,53.311,radbruch
03,03355039,Vögelsen,21360,10.351,53.278,vögelsen
03,03355042,Wittorf,21357,10.38,53.332,wittorf
03,03355010,Boitze,21368,10.749,53.149,boitze
03,03355012,Dahlem,21368,10.748,53.203,dahlem
03,03355013,Dahlenburg,21368,10.737,53.188,dahlenburg
03,03355025,Nahrendorf,21369,10.814,53.174,nahrendorf
03,03355037,Tosterglope,21371,10.82,53.209,tosterglope
03,03355020,Kirchgellersen,21394,10.293,53.23,kirchgellersen
03,03355031,Reppenstedt,21391,10.354,53.248,reppenstedt
03,03355035,Südergellersen,21394,10.297,53.209,südergellersen
03,03355041,Westergellersen,21394,10.242,53.236,westergellersen
03,03355006,Barnstedt,21406,10.372,53.136,barnstedt
03,03355014,Deutsch Evern,21407,10.439,53.203,deutsch evern
03,03355016,Embsen,21409,10.345,53.176,embsen
03,03355024,Melbeck,21406,10.403,53.179,melbeck
03,03355005,Barendorf,21397,10.521,53.229,barendorf
03,03355026,Neetze,21398,10.624,53.266,neetze
03,03355030,Reinstorf,21400,10.573,53.234,reinstorf
03,03355036,Thomasburg,21401,10.658,53.232,thomasburg
03,03355038,Vastorf,21397,10.546,53.198,vastorf
03,03355040,Wendisch Evern,21403,10.471,53.216,wendisch evern
03,03355003,Artlenburg,21380,10.486,53.373,artlenburg
03,03355011,Brietlingen,21382,10.448,53.332,brietlingen
03,03355015,Echem,21379,10.531,53.338,echem
03,03355018,Hittbergen,21522,10.591,53.345,hittbergen
03,03355019,Hohnstorf (Elbe),21522,10.551,53.366,hohnstorf (elbe)
03,03355021,Lüdersburg,21379,10.574,53.321,lüdersburg
03,03355032,Rullstorf,21379,10.53,53.286,rullstorf
03,03355033,Scharnebeck,21379,10.508,53.293,scharnebeck
03,03356002,Grasberg,28879,8.984,53.181,grasberg
03,03356005,Lilienthal,28865,8.908,53.141,lilienthal
03,03356007,Osterholz-Scharmbeck,27711,8.783,53.23,osterholz-scharmbeck
03,03356008,Ritterhude,27721,8.757,53.183,ritterhude
03,03356009,Schwanewede,28790,8.594,53.225,schwanewede
03,03356011,Worpswede,27726,8.925,53.223,worpswede
03,03356001,Axstedt,27729,8.773,53.355,axstedt
03,03356003,Hambergen,27729,8.826,53.31,hambergen
03,03356004,Holste,27729,8.858,53.374,holste
03,03356006,Lübberstedt,27729,8.809,53.335,lübberstedt
03,03356010,Vollersode,27729,8.914,53.328,vollersode
03,03357008,Bremervörde,27432,9.146,53.485,bremervörde
03,03357016,Gnarrenburg,27442,9.003,53.382,gnarrenburg
03,03357039,Rotenburg (Wümme),27356,9.409,53.112,rotenburg (wümme)
03,03357041,Scheeßel,27383,9.483,53.169,scheeßel
03,03357051,Visselhövede,27374,9.58,52.986,visselhövede
03,03357006,Bothel,27386,9.504,53.074,bothel
03,03357009,Brockel,27386,9.521,53.095,brockel
03,03357024,Hemsbünde,27386,9.467,53.091,hemsbünde
03,03357025,Hemslingen,27386,9.598,53.088,hemslingen
03,03357031,Kirchwalsede,27386,9.394,53.021,kirchwalsede
03,03357054,Westerwalsede,27386,9.364,53.033,westerwalsede
03,03357015,Fintel,27389,9.668,53.172,fintel
03,03357023,Helvesiek,27389,9.491,53.216,helvesiek
03,03357033,Lauenbrück,27389,9.552,53.201,lauenbrück
03,03357046,Stemmen,27389,9.554,53.224,stemmen
03,03357049,Vahlde,27389,9.632,53.186,vahlde
03,03357002,Alfstedt,27432,9.067,53.549,alfstedt
03,03357004,Basdahl,27432,8.997,53.443,basdahl
03,03357012,Ebersdorf,27432,9.052,53.526,ebersdorf
03,03357027,Hipstedt,27432,8.969,53.483,hipstedt
03,03357035,Oerel,27432,9.056,53.482,oerel
03,03357003,Anderlingen,27446,9.302,53.372,anderlingen
03,03357011,Deinstedt,27446,9.226,53.409,deinstedt
03,03357014,Farven,27446,9.321,53.434,farven
03,03357036,Ostereistedt,27404,9.171,53.303,ostereistedt
03,03357038,Rhade,27404,9.115,53.328,rhade
03,03357040,Sandbostel,27446,9.13,53.409,sandbostel
03,03357042,Seedorf,27404,9.227,53.349,seedorf
03,03357043,Selsingen,27446,9.214,53.372,selsingen
03,03357017,Groß Meckelsen,27419,9.448,53.288,groß meckelsen
03,03357019,Hamersen,27419,9.482,53.253,hamersen
03,03357029,Kalbe,27419,9.55,53.295,kalbe
03,03357032,Klein Meckelsen,27419,9.451,53.304,klein meckelsen
03,03357034,Lengenbostel,27419,9.515,53.298,lengenbostel
03,03357044,Sittensen,27419,9.505,53.279,sittensen
03,03357048,Tiste,27419,9.533,53.286,tiste
03,03357050,Vierden,27419,9.506,53.329,vierden
03,03357056,Wohnste,27419,9.531,53.364,wohnste
03,03357001,Ahausen,27367,9.313,53.063,ahausen
03,03357005,Bötersen,27367,9.316,53.137,bötersen
03,03357020,Hassendorf,27367,9.268,53.112,hassendorf
03,03357022,Hellwege,27367,9.233,53.074,hellwege
03,03357028,Horstedt,27367,9.229,53.178,horstedt
03,03357037,Reeßum,27367,9.203,53.132,reeßum
03,03357045,Sottrum,27367,9.228,53.113,sottrum
03,03357007,Breddorf,27412,9.082,53.292,breddorf
03,03357010,Bülstedt,27412,9.161,53.213,bülstedt
03,03357026,Hepstedt,27412,9.083,53.259,hepstedt
03,03357030,Kirchtimke,27412,9.151,53.251,kirchtimke
03,03357047,Tarmstedt,27412,9.079,53.227,tarmstedt
03,03357052,Vorwerk,27412,9.161,53.187,vorwerk
03,03357053,Westertimke,27412,9.133,53.239,westertimke
03,03357055,Wilstedt,27412,9.093,53.195,wilstedt
03,03357013,Elsdorf,27404,9.353,53.243,elsdorf
03,03357018,Gyhum,27404,9.311,53.22,gyhum
03,03357021,Heeslingen,27404,9.335,53.315,heeslingen
03,03357057,Zeven,27404,9.279,53.296,zeven
03,03358002,Bispingen,29646,9.996,53.082,bispingen
03,03358004,Bomlitz,29699,9.661,52.903,bomlitz
03,03358008,Bad Fallingbostel,29683,9.694,52.866,bad fallingbostel
03,03358016,Munster,29633,10.093,52.987,munster
03,03358017,Neuenkirchen,29643,9.704,53.033,neuenkirchen
03,03358019,Schneverdingen,29640,9.787,53.118,schneverdingen
03,03358021,Soltau,29614,9.838,52.987,soltau
03,03358022,Walsrode,29664,9.595,52.86,walsrode
03,03358023,Wietzendorf,29649,9.976,52.917,wietzendorf
03,03358001,Ahlden (Aller),29693,9.553,52.76,ahlden (aller)
03,03358006,Eickeloh,29693,9.606,52.729,eickeloh
03,03358011,Grethem,29690,9.579,52.724,grethem
03,03358012,Hademstorf,29693,9.631,52.713,hademstorf
03,03358014,Hodenhagen,29693,9.584,52.762,hodenhagen
