id,name,city,council,date,value,lat,lon,year,mean,kind,area
80200357,MEERERBUSCH   Nr 88,Meerbusch,Düsseldorf,2015-10-15,17.5,51.2649,6.6794,2015,22.0,GW-Messstelle,Acker
106506079,KWEST BR WESTORF,Kalletal,Detmold,2015-10-15,5.0,52.1111,8.9213,2015,5.4,Vertikalfilterbrunnen (Bohrbrunnen),Wald
278506616,Kippe Benzelrath,Frechen,Köln,2015-10-15,0.5,50.9032,6.7827,2015,1.0,GW-Messstelle,"bebaut, besiedelt"
20104030,IB/3A LGD Bokel,Rietberg,Detmold,2015-10-15,1.3,51.8021,8.3837,2015,4.8,GW-Messstelle,Acker
21000347,630             LGD,Gütersloh,Detmold,2015-10-15,80.5,51.9035,8.3418,2015,74.3,GW-Messstelle,Acker
218129415,Wildenrath,Wegberg,Köln,2015-10-15,16.7,51.1182,6.1954,2015,16.2,GW-Messstelle,"bebaut, besiedelt"
278536610,Gotteshuelfe,Hürth,Köln,2015-10-15,1.3,50.8737,6.8243,2015,2.5,GW-Messstelle,Wald
20102082,II/11 A  Gütersloh,Gütersloh,Detmold,2015-10-15,2.6,51.8772,8.3593,2015,2.1,GW-Messstelle,Grünland
106506020,KLUED BR LUEDENHAUS,Kalletal,Detmold,2015-10-15,17.0,52.0784,9.0259,2015,19.5,Vertikalfilterbrunnen (Bohrbrunnen),Acker
218673917,Brachelen,Hückelhoven,Köln,2015-10-15,29.7,51.0098,6.2244,2015,29.2,GW-Messstelle,Acker
86541377,E Hoppbruch Br.15,Mönchengladbach,Düsseldorf,2015-10-15,34.0,51.173,6.4977,2015,39.0,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
278534910,Ki.Gotteshuelfe,Hürth,Köln,2015-10-15,0.5,50.884,6.8225,2015,0.9,GW-Messstelle,Acker
106506043,KSTEM BR STEMMEN,Kalletal,Detmold,2015-10-15,9.0,52.1561,9.0011,2015,9.8,Vertikalfilterbrunnen (Bohrbrunnen),Wald
10201518,SCHERPENSEEL,Übach-Palenberg,Köln,2015-10-15,73.9,50.9251,6.0656,2015,54.2,GW-Messstelle,Acker
106506067,KHELL BR HELLBERG,Kalletal,Detmold,2015-10-15,33.0,52.1064,8.9889,2015,42.9,Vertikalfilterbrunnen (Bohrbrunnen),Acker
106502335,VELDR QU VELDROM,Horn-Bad Meinberg,Detmold,2015-10-15,16.0,51.8266,8.9412,2015,16.8,gefasste Quelle,Grünland
218676414,Effeld,Wassenberg,Köln,2015-10-15,0.5,51.1323,6.1397,2015,0.4,GW-Messstelle,Wald
106506109,KTALL BR TALLE,Kalletal,Detmold,2015-10-15,38.0,52.0945,8.8946,2015,41.3,Vertikalfilterbrunnen (Bohrbrunnen),Acker
21000153,613 LGD Ummeln,Bielefeld,Detmold,2015-10-15,5.5,51.9613,8.4217,2015,4.4,GW-Messstelle,Acker
10407297,Engelbertus-Brunnen,Bad Münstereifel,Köln,2015-10-14,18.8,50.5899,6.7849,2015,19.8,Horizontalfilterbrunnen,Grünland
91133300,Vellinghausen ML72,Welver,Arnsberg,2015-10-14,1.3,51.6695,7.9965,2015,0.8,GW-Messstelle,Grünland
71200307,FRITZDORF ZBR 491,Wachtberg,Köln,2015-10-14,130.1,50.595,7.0893,2015,144.4,Schachtbrunnen,"bebaut, besiedelt"
218218618,Kirchtroisdorf,Titz,Köln,2015-10-14,0.5,50.9774,6.4881,2015,0.4,GW-Messstelle,Acker
80300686,VOGELSRATH 211,Schwalmtal,Düsseldorf,2015-10-14,112.4,51.2368,6.2706,2015,123.5,GW-Messstelle,Acker
80201556,FLOOTSMÜHLE     198,Straelen,Düsseldorf,2015-10-14,0.1,51.3571,6.2753,2015,0.7,GW-Messstelle,Wald
24170173,BR 4    Salzkotten,Salzkotten,Detmold,2015-10-14,34.0,51.6693,8.6255,2015,36.6,Vertikalfilterbrunnen (Bohrbrunnen),Acker
80303353,VIERSEN KÖRNER  398,Viersen,Düsseldorf,2015-10-14,26.9,51.2509,6.3874,2015,36.2,GW-Messstelle,Acker
218642817,Baesweiler,Baesweiler,Köln,2015-10-14,31.2,50.9136,6.198,2015,25.7,GW-Messstelle,Acker
129660577,Herpel,Drolshagen,Arnsberg,2015-10-14,16.9,51.069,7.7885,2015,16.1,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
59621280,Kreishaus,Iserlohn,Arnsberg,2015-10-14,15.4,51.3723,7.7077,2015,11.5,GW-Messstelle,"bebaut, besiedelt"
106501100,ROTHB QU ROTHENBORN,Blomberg,Detmold,2015-10-14,27.0,51.9423,9.0698,2015,27.6,gefasste Quelle,Acker
218677315,Frenz,Eschweiler,Köln,2015-10-14,21.8,50.8426,6.3174,2015,14.6,GW-Messstelle,"bebaut, besiedelt"
24170148,BR 3    Salzkotten,Salzkotten,Detmold,2015-10-14,22.0,51.6811,8.6305,2015,23.9,Vertikalfilterbrunnen (Bohrbrunnen),Acker
218643615,Tgb. Inden,Eschweiler,Köln,2015-10-14,24.2,50.843,6.3088,2015,18.2,GW-Messstelle,Acker
71100805,ADENDORF ZBR 457,Wachtberg,Köln,2015-10-14,20.1,50.6204,7.0656,2015,32.5,Schachtbrunnen,Wald
218639016,Duerboslar,Aldenhoven,Köln,2015-10-14,84.6,50.9042,6.2647,2015,80.2,GW-Messstelle,Acker
10408230,WASSERDELL BRUNNEN,Dahlem,Köln,2015-10-13,10.6,50.3868,6.5744,2015,9.8,Vertikalfilterbrunnen (Bohrbrunnen),Wald
26502264,BR Loewendorf Neu,Marienmünster,Detmold,2015-10-13,8.0,51.8335,9.2921,2015,8.1,Vertikalfilterbrunnen (Bohrbrunnen),Acker
73903206,WG EGEN TB,Wipperfürth,Köln,2015-10-13,21.3,51.1683,7.4078,2015,21.9,Vertikalfilterbrunnen (Bohrbrunnen),keine Angabe
10407431,EB Hammerhütte Che,Dahlem,Köln,2015-10-13,10.8,50.3671,6.5075,2015,13.8,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
10407194,SEEBRICHT QUELLE,Schleiden,Köln,2015-10-13,7.1,50.5777,6.5191,2015,8.2,gefasste Quelle,Wald
100705170,ES 7  BR ESPELKAMP,Espelkamp,Detmold,2015-10-13,1.0,52.4087,8.6423,2015,1.0,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
10407200,Dropestollen,Kall,Köln,2015-10-13,5.3,50.4688,6.4981,2015,5.3,Sickerstollen,Wald
278331427,Kippe Fischbach,Bergheim,Köln,2015-10-13,0.5,50.943,6.7172,2015,0.8,GW-Messstelle,Acker
80303389,ST.HUBERT    SCHULE,Kempen,Düsseldorf,2015-10-13,0.1,51.3845,6.4481,2015,0.7,GW-Messstelle,"bebaut, besiedelt"
80301861,WALL SCHULE     334,Kempen,Düsseldorf,2015-10-13,0.5,51.3785,6.3869,2015,0.8,GW-Messstelle,Acker
278766511,Nördl. Esch,Elsdorf,Köln,2015-10-13,1.7,50.9518,6.5399,2015,1.2,GW-Messstelle,Acker
63451025,WW.HUNDEWICK VM-05,Stadtlohn,Münster,2015-10-13,1.0,51.9816,6.9015,2015,1.0,Sonstige Messstellenarten,Acker
129700782,Niederlaasphe,Bad Laasphe,Arnsberg,2015-10-13,6.4,50.9227,8.4422,2015,6.3,GW-Messstelle,Grünland
215988711,Duerschev,Zülpich,Köln,2015-10-13,76.9,50.6669,6.7211,2015,72.2,GW-Messstelle,Acker
278543418,Weiler Berrenr.,Kerpen,Köln,2015-10-13,0.5,50.856,6.7703,2015,0.5,GW-Messstelle,Acker
26504625,TB Altenbergen,Marienmünster,Detmold,2015-10-13,37.0,51.7935,9.2529,2015,37.8,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
86612025,E WW GELDERN Br.IV,Geldern,Düsseldorf,2015-10-13,5.1,51.5098,6.378,2015,4.4,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
106502359,MASSB BR MASSBRUCH,Detmold,Detmold,2015-10-13,1.0,51.9081,8.9496,2015,1.0,Vertikalfilterbrunnen (Bohrbrunnen),Wald
80301873,FORSTWALD STOFF.335,Tönisvorst,Düsseldorf,2015-10-13,23.0,51.3011,6.4834,2015,20.6,GW-Messstelle,Acker
26504613,TB Voerden,Marienmünster,Detmold,2015-10-13,52.0,51.8182,9.2321,2015,50.7,Vertikalfilterbrunnen (Bohrbrunnen),Acker
278346613,Oberaußem,Bergheim,Köln,2015-10-13,0.5,50.9669,6.6844,2015,0.8,GW-Messstelle,Wald
94120377,Bockum-Höv HA-IC-14,Hamm,Arnsberg,2015-10-13,1.3,51.6969,7.7515,2015,0.8,GW-Messstelle,"bebaut, besiedelt"
100705121,ES 2  BR ESPELKAMP,Espelkamp,Detmold,2015-10-13,1.0,52.388,8.6436,2015,1.1,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
129660553,Silberg,Kirchhundem,Arnsberg,2015-10-13,9.5,51.0243,8.0371,2015,8.4,gefasste Quelle,Wald
106502372,LEOP2 BR SILBERMUEH,Horn-Bad Meinberg,Detmold,2015-10-13,1.0,51.849,8.9458,2015,1.0,Vertikalfilterbrunnen (Bohrbrunnen),Wald
106506547,OBERS BR OBERSCHHGN,Detmold,Detmold,2015-10-13,2.0,51.9241,8.9688,2015,4.0,Vertikalfilterbrunnen (Bohrbrunnen),Acker
106502426,HUBE1 BR HUBERTUS,Horn-Bad Meinberg,Detmold,2015-10-13,26.0,51.9037,9.0605,2015,28.3,Vertikalfilterbrunnen (Bohrbrunnen),Acker
106502633,WITT BR  DIA WITTE,Bad Oeynhausen,Detmold,2015-10-12,1.0,52.26,8.7937,2015,1.1,Vertikalfilterbrunnen (Bohrbrunnen),Wald
278541010,Kippe Berrenrath,Kerpen,Köln,2015-10-12,0.5,50.8578,6.803,2015,0.5,GW-Messstelle,Acker
100750059,RE 5  BR REHME OEYN,Bad Oeynhausen,Detmold,2015-10-12,15.0,52.2139,8.8386,2015,16.3,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
91131406,Süddinker ML57,Hamm,Arnsberg,2015-10-12,1.3,51.6332,7.9059,2015,0.9,GW-Messstelle,Acker
129700216,Rütting II,Kreuztal,Arnsberg,2015-10-12,1.3,50.9895,7.9486,2015,2.5,Vertikalfilterbrunnen (Bohrbrunnen),Wald
278540910,Kippe Berrenrath,Hürth,Köln,2015-10-12,2.3,50.8759,6.7898,2015,1.2,GW-Messstelle,Wald
91132204,Norddinker ML70,Hamm,Arnsberg,2015-10-12,1.3,51.6607,7.9415,2015,1.0,GW-Messstelle,Acker
80301009,SCHULE       HY 248,Kevelaer,Düsseldorf,2015-10-12,65.0,51.5687,6.2909,2015,97.1,GW-Messstelle,Acker
70134212,LGD BN KREUZKIRCHE,Bonn,Köln,2015-10-12,33.4,50.7321,7.1023,2015,22.9,GW-Messstelle,"bebaut, besiedelt"
80303330,VERNUM          396,Geldern,Düsseldorf,2015-10-12,32.0,51.492,6.3539,2015,35.6,GW-Messstelle,Acker
21172810,OL 270N,Delbrück,Detmold,2015-10-08,5.8,51.7584,8.6172,2015,2.7,GW-Messstelle,Acker
100731296,MH 8 HORIHUXH-MACKE,Porta Westfalica,Detmold,2015-10-08,36.0,52.22,8.923,2015,37.1,Vertikalfilterbrunnen (Bohrbrunnen),Wald
21176103,OL 130  Bentfeld,Paderborn,Detmold,2015-10-08,3.1,51.7306,8.6501,2015,2.6,GW-Messstelle,Acker
100702533,MP 11B BR PORTASTRS,Minden,Detmold,2015-10-08,4.0,52.2778,8.912,2015,2.8,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
21175809,OL 127 Sande Niggen,Paderborn,Detmold,2015-10-08,1.3,51.7718,8.6588,2015,2.1,GW-Messstelle,Grünland
86551863,E Rheinfähre HBr.1,Meerbusch,Düsseldorf,2015-10-08,71.4,51.3058,6.7188,2015,70.6,Horizontalfilterbrunnen,Acker
21175706,OL 125  Sande,Paderborn,Detmold,2015-10-08,27.4,51.7547,8.6621,2015,12.4,GW-Messstelle,Acker
21175603,OL 123  Sande,Paderborn,Detmold,2015-10-08,1.3,51.7856,8.6685,2015,2.0,GW-Messstelle,Acker
73727283,WLV QUIRRENBACH QF,Königswinter,Köln,2015-10-08,9.5,50.6834,7.3239,2015,7.8,gefasste Quelle,Grünland
106505233,TB Glockenpohl,Schieder-Schwalenberg,Detmold,2015-10-08,18.0,51.9324,9.1744,2015,11.5,Vertikalfilterbrunnen (Bohrbrunnen),Wald
26504868,TB Helmern,Willebadessen,Detmold,2015-10-07,19.0,51.6092,9.0772,2015,18.4,Vertikalfilterbrunnen (Bohrbrunnen),Wald
26501820,BR Niesen,Willebadessen,Detmold,2015-10-07,30.0,51.6171,9.1196,2015,29.2,Vertikalfilterbrunnen (Bohrbrunnen),Acker
59621151,Musikschule,Iserlohn,Arnsberg,2015-10-07,30.3,51.3791,7.7004,2015,29.3,GW-Messstelle,"bebaut, besiedelt"
21171403,OL 289 Thüle,Salzkotten,Detmold,2015-10-07,46.0,51.7087,8.5756,2015,48.4,GW-Messstelle,"bebaut, besiedelt"
21190707,OL744 Licht Hakenb,Lichtenau,Detmold,2015-10-07,19.0,51.629,8.9493,2015,18.4,GW-Messstelle,Acker
24180865,PB 5     Borchen,Borchen,Detmold,2015-10-07,33.7,51.6616,8.7137,2015,32.6,GW-Messstelle,Acker
26504820,BR Loewen,Willebadessen,Detmold,2015-10-07,20.0,51.5843,9.1084,2015,20.3,Vertikalfilterbrunnen (Bohrbrunnen),Acker
118731026,WW.KINDERH.ALT-VK02,Münster,Münster,2015-10-07,21.0,52.0037,7.6133,2015,22.8,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
86452010,E Br.7 20-107-03,Dormagen,Düsseldorf,2015-10-07,17.8,51.0819,6.7957,2015,22.9,Vertikalfilterbrunnen (Bohrbrunnen),Wald
26504870,BR Peckelsheim,Willebadessen,Detmold,2015-10-07,22.0,51.6074,9.11,2015,24.6,Vertikalfilterbrunnen (Bohrbrunnen),Acker
94170319,Quelle Butterkopf,Brilon,Arnsberg,2015-10-07,9.0,51.3799,8.5666,2015,11.7,Sammelschacht,Wald
26501818,BR Willebadessen,Willebadessen,Detmold,2015-10-07,10.0,51.6118,9.0137,2015,10.9,Vertikalfilterbrunnen (Bohrbrunnen),Wald
94170320,Br Scharfenberg,Brilon,Arnsberg,2015-10-07,14.0,51.4148,8.5232,2015,15.9,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
94180118,Steinbornquelle,Brilon,Arnsberg,2015-10-07,21.0,51.4125,8.706,2015,21.7,gefasste Quelle,Wald
10407522,Wassenberg Br. 503,Wassenberg,Köln,2015-10-07,63.3,51.1043,6.15,2015,70.6,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
10201415,Matzerath Br. 201,Erkelenz,Köln,2015-10-06,77.0,51.0727,6.2716,2015,73.5,Vertikalfilterbrunnen (Bohrbrunnen),Acker
106502062,HELL3 BR HELLE,Oerlinghausen,Detmold,2015-10-06,7.0,51.9614,8.6546,2015,8.1,Vertikalfilterbrunnen (Bohrbrunnen),Wald
106502130,BR 6 OeS Oehr.Senne,Oerlinghausen,Detmold,2015-10-06,15.0,51.9343,8.6608,2015,12.4,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
106502165,BR 10 Wistinghausen,Oerlinghausen,Detmold,2015-10-06,14.0,51.9262,8.6629,2015,13.2,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
106502025,HELP9 BR HELPUP,Oerlinghausen,Detmold,2015-10-06,18.0,51.9738,8.6882,2015,16.0,Vertikalfilterbrunnen (Bohrbrunnen),Acker
59620249,HERVEL,Herscheid,Arnsberg,2015-10-06,8.4,51.1452,7.7175,2015,7.4,gefasste Quelle,Wald
59621187,Homert SGV neu,Lüdenscheid,Arnsberg,2015-10-06,3.1,51.1774,7.6455,2015,3.6,Vertikalfilterbrunnen (Bohrbrunnen),Wald
10407649,UEVEKOVEN BR. 101,Wegberg,Köln,2015-10-06,81.4,51.1267,6.2891,2015,83.0,Vertikalfilterbrunnen (Bohrbrunnen),Acker
59621199,Homert SGV alt,Lüdenscheid,Arnsberg,2015-10-06,5.0,51.1775,7.6456,2015,5.0,Vertikalfilterbrunnen (Bohrbrunnen),Wald
100120258,BS 1 ML  NORDHEIDE,Bad Salzuflen,Detmold,2015-10-05,11.1,52.0247,8.7578,2015,19.8,GW-Messstelle,Acker
100760156,BA 13ABR AHLE,Bünde,Detmold,2015-10-05,7.0,52.1933,8.5449,2015,6.1,Vertikalfilterbrunnen (Bohrbrunnen),Acker
10407121,FZJ Flachbrunnen 2,Niederzier,Köln,2015-10-05,75.0,50.893,6.4365,2015,75.2,Vertikalfilterbrunnen (Bohrbrunnen),Acker
100760168,BA 5A BR AHLE,Bünde,Detmold,2015-10-05,1.0,52.1891,8.5459,2015,1.0,Vertikalfilterbrunnen (Bohrbrunnen),Acker
73512515,GEW KOELN 525,Köln,Köln,2015-10-05,18.4,50.8877,7.0407,2015,17.7,GW-Messstelle,Wald
59620274,Deilinghofen 1,Hemer,Arnsberg,2015-10-05,33.0,51.3838,7.8304,2015,36.8,GW-Messstelle,Acker
106506195,HB 2 BR  HAEVER EWB,Kirchlengern,Detmold,2015-10-05,1.0,52.2167,8.6459,2015,1.0,Vertikalfilterbrunnen (Bohrbrunnen),Acker
24180063,BR Boeddeken Bueren,Büren,Detmold,2015-10-05,26.1,51.5956,8.6794,2015,28.7,Vertikalfilterbrunnen (Bohrbrunnen),Wald
73510919,WEISS  510,Köln,Köln,2015-10-05,22.4,50.88,7.0432,2015,21.9,GW-Messstelle,Acker
100761161,BH 7  BR HABIGHORST,Bünde,Detmold,2015-10-05,21.0,52.2208,8.5544,2015,20.1,Vertikalfilterbrunnen (Bohrbrunnen),Acker
106502578,SPRA2 BR SPRADOW,Kirchlengern,Detmold,2015-10-05,1.0,52.2226,8.6333,2015,1.7,Sickerleitung,Acker
106530320,"BS 1 ML  -15,50 NOR",Bad Salzuflen,Detmold,2015-10-05,23.4,52.0247,8.7578,2015,21.9,GW-Messstelle,Acker
106530290,"BS 1 ML  -08,00 NOR",Bad Salzuflen,Detmold,2015-10-05,34.2,52.0247,8.7578,2015,61.6,GW-Messstelle,Acker
219671916,Merzbrück,Würselen,Köln,2015-10-05,149.1,50.8321,6.1888,2015,91.8,GW-Messstelle,Acker
106530288,"BS 1 ML  -05,50 NOR",Bad Salzuflen,Detmold,2015-10-05,142.0,52.0247,8.7578,2015,102.1,GW-Messstelle,Acker
10202330,FZJ Nr. 39,Niederzier,Köln,2015-10-05,1.0,50.8877,6.4411,2015,23.8,GW-Messstelle,Acker
106530306,"BS 1 ML  -10,50 NOR",Bad Salzuflen,Detmold,2015-10-05,30.0,52.0247,8.7578,2015,46.0,GW-Messstelle,Acker
106530318,"BS 1 ML  -13,00 NOR",Bad Salzuflen,Detmold,2015-10-05,36.8,52.0247,8.7578,2015,53.0,GW-Messstelle,Acker
80301794,FOSSA           327,Straelen,Düsseldorf,2015-10-02,111.1,51.4804,6.2286,2015,105.8,GW-Messstelle,Acker
80301848,SCHARENBERG     332,Wachtendonk,Düsseldorf,2015-10-02,40.0,51.3769,6.2967,2015,53.5,GW-Messstelle,Grünland
73509310,WEISS  483,Köln,Köln,2015-10-01,11.3,50.8902,7.0295,2015,12.1,GW-Messstelle,Wald
24180439,Teich PH TN3-WestfK,Paderborn,Detmold,2015-10-01,11.0,51.7266,8.7442,2015,11.3,Vertikalfilterbrunnen (Bohrbrunnen),keine Angabe
36411450,VWW LANGENFELD P30,Langenfeld (Rhld.),Düsseldorf,2015-10-01,36.8,51.1066,6.9273,2015,35.3,GW-Messstelle,Acker
118052056,W.BROCHTERBECK-VK05,Tecklenburg,Münster,2015-09-30,34.0,52.2106,7.7455,2015,65.8,Vertikalfilterbrunnen (Bohrbrunnen),Acker
110210219,ST.GEB.21 EMPTE,Dülmen,Münster,2015-09-30,1.3,51.888,7.2773,2015,2.2,GW-Messstelle,Acker
59620754,Orle,Balve,Arnsberg,2015-09-30,13.1,51.3234,7.9024,2015,21.1,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
80303559,MILLINGEN HAUPTSTR,Rees,Düsseldorf,2015-09-30,25.9,51.8098,6.3963,2015,36.2,GW-Messstelle,"bebaut, besiedelt"
118054831,W.BROCHTERBECK-HO03,Lengerich,Münster,2015-09-30,7.7,52.1936,7.7565,2015,9.2,Horizontalfilterbrunnen,Wald
80301630,AUTOBAHN        311,Emmerich,Düsseldorf,2015-09-30,0.1,51.8475,6.3136,2015,0.4,GW-Messstelle,Grünland
118052020,W.BROCHTERBECK-VK02,Tecklenburg,Münster,2015-09-30,7.2,52.2088,7.7508,2015,8.3,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
80000046,EMMERICH      Nr 18,Emmerich,Düsseldorf,2015-09-30,74.3,51.8487,6.2562,2015,58.6,GW-Messstelle,Acker
59621321,Pater und Nonne,Iserlohn,Arnsberg,2015-09-30,14.3,51.3625,7.6336,2015,17.9,GW-Messstelle,Grünland
99580202,TB Olsberger Hütte,Olsberg,Arnsberg,2015-09-30,3.3,51.3546,8.4979,2015,4.0,Vertikalfilterbrunnen (Bohrbrunnen),Wald
94190094,Paulinenquelle,Marsberg,Arnsberg,2015-09-30,47.8,51.4696,8.8709,2015,58.4,gefasste Quelle,Acker
26541130,"769-5,5m ML Pavenst",Gütersloh,Detmold,2015-09-29,176.5,51.9061,8.339,2015,145.7,GW-Messstelle,Acker
26540204,"178-19,5m ML",Bielefeld,Detmold,2015-09-29,53.1,51.9373,8.5306,2015,53.0,GW-Messstelle,Acker
23163227,TB 45   Paderborn,Bad Lippspringe,Detmold,2015-09-29,3.0,51.7802,8.7855,2015,2.8,GW-Messstelle,"bebaut, besiedelt"
23063075,178 ML          W 2,Bielefeld,Detmold,2015-09-29,25.3,51.9372,8.5303,2015,23.8,GW-Messstelle,Acker
26541129,"769-4,0m MLPavenst",Gütersloh,Detmold,2015-09-29,167.3,51.9061,8.339,2015,123.1,GW-Messstelle,Acker
118021047,WW.IBBENBLEHEN-VK04,Ibbenbüren,Münster,2015-09-29,2.7,52.2515,7.7039,2015,3.1,Vertikalfilterbrunnen (Bohrbrunnen),Wald
26540186,"178-11,5m ML",Bielefeld,Detmold,2015-09-29,2.4,51.9373,8.5306,2015,2.1,GW-Messstelle,Acker
91167504,Kallenhardt DEKRA,Rüthen,Arnsberg,2015-09-29,17.4,51.4453,8.4236,2015,17.8,GW-Messstelle,Acker
26541142,"769-7,0m ML Pavenst",Gütersloh,Detmold,2015-09-29,121.2,51.9061,8.339,2015,114.0,GW-Messstelle,Acker
26540174,"178- 3,0m ML",Bielefeld,Detmold,2015-09-29,115.9,51.9373,8.5306,2015,79.2,GW-Messstelle,Acker
32032201,UWB-Ddorf 01285,Düsseldorf,Düsseldorf,2015-09-29,7.4,51.2319,6.7521,2015,9.3,GW-Messstelle,"bebaut, besiedelt"
21001789,769 ML Pavenstaedt,Gütersloh,Detmold,2015-09-29,1.3,51.9061,8.339,2015,2.0,GW-Messstelle,"bebaut, besiedelt"
26540198,"178-15,5m ML",Bielefeld,Detmold,2015-09-29,34.8,51.9373,8.5306,2015,44.5,GW-Messstelle,Acker
118021035,WW.IBBENBLEHEN-VK03,Ibbenbüren,Münster,2015-09-29,1.0,52.2521,7.705,2015,1.3,Vertikalfilterbrunnen (Bohrbrunnen),Wald
110210062,ST.GEB/6Nordkirchen,Nordkirchen,Münster,2015-09-29,1.3,51.7644,7.5358,2015,3.0,GW-Messstelle,Grünland
110210086,St.G/8 SENDEN,Senden,Münster,2015-09-29,1.3,51.8787,7.453,2015,2.4,GW-Messstelle,Acker
26541154,"769-9,0m ML Pavenst",Gütersloh,Detmold,2015-09-29,19.6,51.9061,8.339,2015,46.2,GW-Messstelle,"bebaut, besiedelt"
59621620,Asbeck,Menden (Sauerland),Arnsberg,2015-09-29,34.2,51.4009,7.8837,2015,39.8,GW-Messstelle,"bebaut, besiedelt"
30302640,Düss-Mühlenweg,Düsseldorf,Düsseldorf,2015-09-29,23.3,51.3104,6.7457,2015,21.0,GW-Messstelle,"bebaut, besiedelt"
110050150,V/15  STEINF. BAGNO,Steinfurt,Münster,2015-09-28,1.3,52.1425,7.3568,2015,2.1,GW-Messstelle,Wald
80301484,MEHR            296,Kranenburg,Düsseldorf,2015-09-28,26.7,51.8092,6.0559,2015,38.4,GW-Messstelle,Grünland
100701255,HA 4  BR HARLINGHSN,Preußisch Oldendorf,Detmold,2015-09-28,1.0,52.3206,8.4876,2015,2.6,Vertikalfilterbrunnen (Bohrbrunnen),Acker
106502517,ASM 4 BR ASMISS EXT,Extertal,Detmold,2015-09-28,1.0,52.0677,9.1004,2015,1.1,Vertikalfilterbrunnen (Bohrbrunnen),Acker
86621567,E SW Kleve Br.5,Goch,Düsseldorf,2015-09-28,59.6,51.7246,6.0738,2015,61.4,Vertikalfilterbrunnen (Bohrbrunnen),Wald
106502463,ROTT  BR ROTT EXTER,Extertal,Detmold,2015-09-28,19.0,52.1255,9.1266,2015,18.8,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
80301460,NIEL            294,Kranenburg,Düsseldorf,2015-09-28,31.2,51.8262,6.0184,2015,37.0,GW-Messstelle,Grünland
86621555,E SW Kleve Br.9,Goch,Düsseldorf,2015-09-28,52.5,51.7212,6.0869,2015,52.1,Vertikalfilterbrunnen (Bohrbrunnen),Wald
106502475,ALMEN BR ALMENA,Extertal,Detmold,2015-09-28,29.0,52.1036,9.0755,2015,28.3,Vertikalfilterbrunnen (Bohrbrunnen),Acker
106502402,GÖSTR BR GÖSTRUP EX,Extertal,Detmold,2015-09-28,19.0,52.0945,9.0359,2015,18.4,Vertikalfilterbrunnen (Bohrbrunnen),Acker
80301289,EICKEN          276,Mönchengladbach,Düsseldorf,2015-09-24,17.5,51.2128,6.449,2015,21.3,GW-Messstelle,"bebaut, besiedelt"
60220867,HS/86 -TUNGERLOH-,Gescher,Münster,2015-09-24,95.6,51.9397,7.0481,2015,127.9,GW-Messstelle,Grünland
94160170,Br WLK Warstein,Warstein,Arnsberg,2015-09-24,34.0,51.4589,8.3683,2015,34.1,Vertikalfilterbrunnen (Bohrbrunnen),Wald
106503613,OV 2 BR  OVENSTAEDT,Petershagen,Detmold,2015-09-24,1.0,52.4127,8.9605,2015,2.1,Vertikalfilterbrunnen (Bohrbrunnen),Acker
23163239,TB Habichtssee,Paderborn,Detmold,2015-09-24,4.0,51.7633,8.7307,2015,3.8,GW-Messstelle,Wald
99580172,TB Struth,Hallenberg,Arnsberg,2015-09-24,20.2,51.097,8.6415,2015,21.3,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
94170356,Quelle Hude,Hallenberg,Arnsberg,2015-09-24,4.5,51.1442,8.6045,2015,4.1,gefasste Quelle,Wald
24180452,Padulus-Quelle,Paderborn,Detmold,2015-09-24,7.0,51.7464,8.715,2015,5.8,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
80301903,VORST           338,Tönisvorst,Düsseldorf,2015-09-24,8.9,51.2962,6.4266,2015,10.3,GW-Messstelle,"bebaut, besiedelt"
80201714,KORSCHENBR.SPORTPL.,Korschenbroich,Düsseldorf,2015-09-23,13.6,51.1852,6.514,2015,19.0,GW-Messstelle,Wald
21000300,626             LGD,Verl,Detmold,2015-09-23,34.6,51.9164,8.5141,2015,33.1,GW-Messstelle,Acker
80303080,WEISSENBERG     377,Neuss,Düsseldorf,2015-09-23,0.1,51.212,6.6787,2015,0.9,GW-Messstelle,"bebaut, besiedelt"
110310317,COE./31 -COESFELD-,Coesfeld,Münster,2015-09-23,2.3,51.9441,7.1617,2015,3.4,GW-Messstelle,"bebaut, besiedelt"
