id,name,city,council,date,value,lat,lon,kind,area
110200056,TE/5 HORSTMERSCH,Tecklenburg,Münster,2015-10-29,1.3,52.2142,7.7277,GW-Messstelle,Grünland
59540576,BAERWINKEL,Hattingen,Arnsberg,2015-05-06,1.3,51.3292,7.1733,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
110070173,VII/17 -RECKENFELD-,Nordwalde,Münster,2015-08-24,1.3,52.129,7.5119,GW-Messstelle,Wald
110040260,IV/26 AULENDORF,Billerbeck,Münster,2015-11-09,1.3,52.0118,7.3416,GW-Messstelle,Acker
100141365,WF 2    FROTHEIM,Espelkamp,Detmold,2015-06-02,1.3,52.3734,8.699,GW-Messstelle,Wald
110050010,V/1 -BEVERGERN-,Hörstel,Münster,2015-03-13,1.3,52.2755,7.5667,GW-Messstelle,"bebaut, besiedelt"
110050095,V/9 BHF METELEN,Metelen,Münster,2015-04-13,1.3,52.1621,7.2547,GW-Messstelle,Wald
110050113,V/11 -MESUM-,Neuenkirchen,Münster,2015-09-08,1.3,52.1995,7.4412,GW-Messstelle,Grünland
59621278,BUSCHHOEH,Meinerzhagen,Arnsberg,2015-10-27,1.3,51.1449,7.7001,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
110050137,V/13 -SELLEN-,Steinfurt,Münster,2015-04-14,1.3,52.1745,7.2857,GW-Messstelle,Acker
110050149,V/14 BORGHORST NORD,Steinfurt,Münster,2015-09-07,1.3,52.1458,7.4217,GW-Messstelle,Acker
110050150,V/15  STEINF. BAGNO,Steinfurt,Münster,2015-09-28,1.3,52.1425,7.3568,GW-Messstelle,Wald
110060155,VI/15 MS - WERSE,Münster,Münster,2015-11-13,1.3,51.9705,7.6913,GW-Messstelle,Acker
110070549,VII/54 OELDE,Oelde,Münster,2015-11-12,1.3,51.8168,8.0949,GW-Messstelle,Acker
110070045,VII/4-SENDH.-HARDT-,Sendenhorst,Münster,2015-11-12,1.3,51.8317,7.8788,GW-Messstelle,Acker
110070525,VII/52 HOLTRUP,Warendorf,Münster,2015-11-17,1.3,51.9162,8.007,GW-Messstelle,Grünland
110070409,VII/40-VORHELM-,Ahlen,Münster,2015-11-11,1.3,51.8058,7.9512,GW-Messstelle,Acker
110070513,VII/51 BEESENBERG,Ennigerloh,Münster,2015-11-24,1.3,51.8521,7.9836,GW-Messstelle,Wald
110070422,VII/42 WETTENDORF,Everswinkel,Münster,2015-11-18,1.3,51.9192,7.7783,GW-Messstelle,Grünland
91120100,Kamener Kreuz ML 22,Kamen,Arnsberg,2015-06-24,1.3,51.6076,7.6811,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
59540606,FREIB. WETTER,Wetter (Ruhr),Arnsberg,2015-04-20,1.3,51.3833,7.3991,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
42063437,LINEG_2549H,Duisburg,Düsseldorf,2015-04-22,1.2,51.4094,6.6776,GW-Messstelle,"bebaut, besiedelt"
36462068,WW Baumberg Pegel11,Düsseldorf,Düsseldorf,2015-06-30,1.1,51.1414,6.8947,GW-Messstelle,"bebaut, besiedelt"
106503960,HI 8 BR  HIDDENHAUS,Hiddenhausen,Detmold,2015-04-14,1.0,52.1528,8.6086,Vertikalfilterbrunnen (Bohrbrunnen),Acker
106503613,OV 2 BR  OVENSTAEDT,Petershagen,Detmold,2015-09-24,1.0,52.4127,8.9605,Vertikalfilterbrunnen (Bohrbrunnen),Acker
106502517,ASM 4 BR ASMISS EXT,Extertal,Detmold,2015-05-21,1.0,52.0677,9.1004,Vertikalfilterbrunnen (Bohrbrunnen),Acker
106506195,HB 2 BR  HAEVER EWB,Kirchlengern,Detmold,2015-10-05,1.0,52.2167,8.6459,Vertikalfilterbrunnen (Bohrbrunnen),Acker
26502392,T1 Hamlingdorf,Borgholzhausen,Detmold,2015-03-23,1.0,52.0904,8.2964,Vertikalfilterbrunnen (Bohrbrunnen),Wald
118841038,WW.TELGTE-VK03,Telgte,Münster,2015-10-27,1.0,51.9981,7.7815,Vertikalfilterbrunnen (Bohrbrunnen),Wald
100706940,HE 6A BR HEDEM,Preußisch Oldendorf,Detmold,2015-05-19,1.0,52.3272,8.5158,Vertikalfilterbrunnen (Bohrbrunnen),Acker
100721217,MM HORI  MEISSEN,Minden,Detmold,2015-11-13,1.0,52.2727,8.9432,Horizontalfilterbrunnen,Acker
100742208,HB 4 BR  AM HOCHBEH,Herford,Detmold,2015-03-31,1.0,52.1235,8.7182,Vertikalfilterbrunnen (Bohrbrunnen),Wald
10406372,Overhuesallee P 7,Düren,Köln,2016-04-04,1.0,50.7895,6.478,GW-Messstelle,"bebaut, besiedelt"
113409102,COESFELD 10,Coesfeld,Münster,2015-04-16,1.0,51.937,7.179,GW-Messstelle,"bebaut, besiedelt"
113409096,COESFELD 09,Coesfeld,Münster,2015-04-20,1.0,51.9349,7.1927,GW-Messstelle,Acker
36462615,Broichhofstr.-Br. 2,Ratingen,Düsseldorf,2015-09-09,1.0,51.2954,6.8106,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
100760168,BA 5A BR AHLE,Bünde,Detmold,2015-10-05,1.0,52.1891,8.5459,Vertikalfilterbrunnen (Bohrbrunnen),Acker
100761410,CONLE BR ENGER CONL,Enger,Detmold,2015-11-04,1.0,52.138,8.5697,Vertikalfilterbrunnen (Bohrbrunnen),"bebaut, besiedelt"
10202330,FZJ Nr. 39,Niederzier,Köln,2015-10-05,1.0,50.8877,6.4411,GW-Messstelle,Acker
106502372,LEOP2 BR SILBERMUEH,Horn-Bad Meinberg,Detmold,2015-10-13,1.0,51.849,8.9458,Vertikalfilterbrunnen (Bohrbrunnen),Wald
100706617,HE 3  BR HEDEM,Lübbecke,Detmold,2015-11-10,1.0,52.316,8.5386,Vertikalfilterbrunnen (Bohrbrunnen),Acker
106502359,MASSB BR MASSBRUCH,Detmold,Detmold,2015-10-13,1.0,51.9081,8.9496,Vertikalfilterbrunnen (Bohrbrunnen),Wald
100701541,LG 3  BR GEHLENBECK,Lübbecke,Detmold,2015-10-22,1.0,52.3237,8.6512,Vertikalfilterbrunnen (Bohrbrunnen),Acker
80301277,CLOERATH        275,Viersen,Düsseldorf,2016-01-26,1.0,51.278,6.4184,GW-Messstelle,Grünland
100705170,ES 7  BR ESPELKAMP,Espelkamp,Detmold,2015-10-13,1.0,52.4087,8.6423,Vertikalfilterbrunnen (Bohrbrunnen),Grünland
26490766,VB 4    Quenhorn,Herzebrock-Clarholz,Detmold,2015-02-02,1.0,51.9321,8.2479,Vertikalfilterbrunnen (Bohrbrunnen),Acker
26491448,BR 2 Sudheide,Rheda-Wiedenbrück,Detmold,2015-03-11,1.0,51.8792,8.3228,Vertikalfilterbrunnen (Bohrbrunnen),Wald
63451025,WW.HUNDEWICK VM-05,Stadtlohn,Münster,2015-10-13,1.0,51.9816,6.9015,Sonstige Messstellenarten,Acker
26501480,B3 Schwarzbachtal,Warburg,Detmold,2015-05-20,1.0,51.5394,8.9932,Vertikalfilterbrunnen (Bohrbrunnen),Wald
219602610,Hilfarth,Hückelhoven,Köln,2015-06-25,0.9,51.0378,6.2068,GW-Messstelle,"bebaut, besiedelt"
288067411,Rheindahlen,Mönchengladbach,Düsseldorf,2015-01-26,0.9,51.1478,6.3736,GW-Messstelle,"bebaut, besiedelt"
219602918,Isenbruch,Selfkant,Köln,2015-06-10,0.9,51.0509,5.8864,GW-Messstelle,Grünland
219972310,Ginnick  2,Vettweiß,Köln,2015-09-01,0.9,50.7001,6.5709,GW-Messstelle,Acker
289195019,Neurath 2,Grevenbroich,Düsseldorf,2015-07-06,0.9,51.0397,6.5827,GW-Messstelle,"bebaut, besiedelt"
219675119,Wildnis,,,2015-12-15,0.9,50.8895,6.0974,GW-Messstelle,"bebaut, besiedelt"
289196413,Gnadental,Neuss,Düsseldorf,2015-05-18,0.9,51.1777,6.723,GW-Messstelle,"bebaut, besiedelt"
219602013,Pier 13,Inden,Köln,2015-10-19,0.9,50.871,6.4207,GW-Messstelle,Wald
10424120,Kirchhoven B10Rohw,Heinsberg (Rhld.),Köln,2015-03-18,0.9,51.0655,6.0688,Vertikalfilterbrunnen (Bohrbrunnen),keine Angabe
216000051,Br. ZF Juelich,Jülich,Köln,2015-08-31,0.9,50.9139,6.3693,GW-Messstelle,"bebaut, besiedelt"
10424210,Kirchhoven Br5 Rohw,Heinsberg (Rhld.),Köln,2015-03-18,0.9,51.0716,6.063,Vertikalfilterbrunnen (Bohrbrunnen),Acker
10424167,Kirchhoven Br11Rohw,Heinsberg (Rhld.),Köln,2015-03-18,0.9,51.067,6.0678,Vertikalfilterbrunnen (Bohrbrunnen),keine Angabe
218209319,Müntz,Titz,Köln,2015-11-09,0.9,50.9825,6.3721,GW-Messstelle,Acker
219278519,Jülich Ii,Jülich,Köln,2015-11-09,0.9,50.9184,6.3806,GW-Messstelle,Acker
219282018,Pickartzhof,Linnich,Köln,2015-07-09,0.9,50.9578,6.3105,GW-Messstelle,Acker
36462780,SW Rati Homberg H32,Ratingen,Düsseldorf,2015-10-15,0.8,51.2952,6.9142,GW-Messstelle,Acker
278346613,Oberaußem,Bergheim,Köln,2015-04-01,0.8,50.9669,6.6844,GW-Messstelle,Wald
80300285,BÜTTGEN-SPORTPL.190,Kaarst,Düsseldorf,2015-02-23,0.6,51.2262,6.585,GW-Messstelle,"bebaut, besiedelt"
278345323,Tgb. Fortuna,Bergheim,Köln,2015-10-27,0.5,50.9976,6.6401,GW-Messstelle,Acker
76672815,WW Sindorf Br V 277,Kerpen,Köln,2015-04-14,0.5,50.9162,6.6606,Vertikalfilterbrunnen (Bohrbrunnen),Acker
278543418,Weiler Berrenr.,Kerpen,Köln,2015-10-13,0.5,50.856,6.7703,GW-Messstelle,Acker
278541010,Kippe Berrenrath,Kerpen,Köln,2015-10-12,0.5,50.8578,6.803,GW-Messstelle,Acker
218149517,Baal,Hückelhoven,Köln,2015-04-08,0.5,51.0392,6.2947,GW-Messstelle,Wald
218676414,Effeld,Wassenberg,Köln,2015-10-15,0.5,51.1323,6.1397,GW-Messstelle,Wald
218218618,Kirchtroisdorf,Titz,Köln,2015-10-14,0.5,50.9774,6.4881,GW-Messstelle,Acker
278331427,Kippe Fischbach,Bergheim,Köln,2015-10-13,0.5,50.943,6.7172,GW-Messstelle,Acker
218175917,Scherresbruch,Hückelhoven,Köln,2015-10-16,0.5,51.0398,6.2969,GW-Messstelle,Wald
80301861,WALL SCHULE     334,Kempen,Düsseldorf,2015-10-13,0.5,51.3785,6.3869,GW-Messstelle,Acker
80302208,SECKELSHEIDE,Issum,Düsseldorf,2015-08-26,0.4,51.5186,6.4071,GW-Messstelle,Wald
10205561,"ARSBECK PE 7  4""",Wegberg,Köln,2015-03-16,0.4,51.1608,6.1883,GW-Messstelle,Wald
10410077,Heilsteinquelle,Schleiden,Köln,2016-01-21,0.4,50.574,6.4078,Vertikalfilterbrunnen (Bohrbrunnen),Wald
30000075,Düss-Schloß Garath,Düsseldorf,Düsseldorf,2015-01-06,0.2,51.1403,6.9124,GW-Messstelle,Wald
42063917,LINEG_2593,Rheinberg,Düsseldorf,2015-01-15,0.1,51.55,6.6668,GW-Messstelle,Acker
36485779,SW DUISBURG P419a,Düsseldorf,Düsseldorf,2016-01-21,0.1,51.3218,6.8019,GW-Messstelle,Wald
36462767,SW Rati. Homberg H9,Heiligenhaus,Düsseldorf,2015-09-16,0.1,51.3105,6.9395,GW-Messstelle,Acker
80303638,SCHWANENMARKT KREF.,Krefeld,Düsseldorf,2015-09-10,0.1,51.331,6.5622,GW-Messstelle,"bebaut, besiedelt"
32032080,UWB-Ddorf 00814,Düsseldorf,Düsseldorf,2015-08-28,0.1,51.2136,6.8236,GW-Messstelle,"bebaut, besiedelt"
80303389,ST.HUBERT    SCHULE,Kempen,Düsseldorf,2015-10-13,0.1,51.3845,6.4481,GW-Messstelle,"bebaut, besiedelt"
30302699,Hild-Stadtwald-West,Hilden,Düsseldorf,2015-09-07,0.1,51.1838,6.9541,GW-Messstelle,Wald
30302626,Hild-Verw.schule,Hilden,Düsseldorf,2015-09-07,0.1,51.1841,6.9393,GW-Messstelle,Grünland
30100458,Erkr-Morper Allee,Erkrath,Düsseldorf,2015-09-18,0.1,51.2231,6.8992,GW-Messstelle,"bebaut, besiedelt"
80303080,WEISSENBERG     377,Neuss,Düsseldorf,2015-09-23,0.1,51.212,6.6787,GW-Messstelle,"bebaut, besiedelt"
80300935,SCHILBERGSHOF   241,Weeze,Düsseldorf,2015-09-01,0.1,51.6331,6.2446,GW-Messstelle,Grünland
80301034,KLEINKEVELAER   251,Kevelaer,Düsseldorf,2015-06-17,0.1,51.5535,6.2315,GW-Messstelle,"bebaut, besiedelt"
80301423,SCHLOSSHOF      290,Emmerich,Düsseldorf,2015-09-02,0.1,51.8967,6.1272,GW-Messstelle,Grünland
80301630,AUTOBAHN        311,Emmerich,Düsseldorf,2015-09-30,0.1,51.8475,6.3136,GW-Messstelle,Grünland
80201556,FLOOTSMÜHLE     198,Straelen,Düsseldorf,2015-10-14,0.1,51.3571,6.2753,GW-Messstelle,Wald
86600485,SWK P 446F,Krefeld,Düsseldorf,2015-11-23,0.0,51.369,6.5754,GW-Messstelle,"bebaut, besiedelt"
42063656,LINEG_2567H,Duisburg,Düsseldorf,2015-03-12,0.0,51.4921,6.6745,GW-Messstelle,"bebaut, besiedelt"
